phone_number,imei,imsi,timestamp,tower_id
9175658769,IMEI-8543351535,IMSI-7093605695,2026-07-31T20:38:00,TWR-113
9169655864,IMEI-1253979739,IMSI-7565164348,2026-07-20T23:34:00,TWR-143
9386896000,IMEI-4962986758,IMSI-2471331430,2026-07-09T08:31:00,TWR-107
9524486938,IMEI-7566819896,IMSI-3731294120,2026-08-05T23:51:00,TWR-147
9745052567,IMEI-1085256551,IMSI-6715474696,2026-07-11T22:05:00,TWR-184
9564099477,IMEI-4600243004,IMSI-2936944846,2026-07-21T15:16:00,TWR-122
9024452049,IMEI-0117104429,IMSI-7473374490,2026-07-17T12:50:00,TWR-132
9343853185,IMEI-4745057705,IMSI-1437353221,2026-07-12T17:30:00,TWR-154
9677217388,IMEI-8717105032,IMSI-9266491300,2026-07-18T00:32:00,TWR-127
9514716369,IMEI-5142856644,IMSI-6005250896,2026-07-31T07:18:00,TWR-133
9207971522,IMEI-7443674400,IMSI-3923742160,2026-08-21T16:04:00,TWR-177
9511976381,IMEI-3341338675,IMSI-7153516453,2026-08-22T11:34:00,TWR-159
9336062305,IMEI-9695468778,IMSI-0723325237,2026-07-07T15:19:00,TWR-106
9063565541,IMEI-4503922894,IMSI-0868594593,2026-08-12T16:43:00,TWR-150
9712239771,IMEI-6711935640,IMSI-2848165980,2026-08-02T20:22:00,TWR-106
9834444548,IMEI-9012308721,IMSI-9432604048,2026-07-05T17:05:00,TWR-122
9745386561,IMEI-8716172764,IMSI-9174333986,2026-07-14T10:56:00,TWR-146
9468692379,IMEI-2857946562,IMSI-6720847286,2026-07-26T13:20:00,TWR-159
9353907400,IMEI-6539442892,IMSI-8146537124,2026-07-18T22:26:00,TWR-170
9406125313,IMEI-3748359350,IMSI-1107966250,2026-07-26T08:16:00,TWR-108
9731033395,IMEI-1123291676,IMSI-2226558836,2026-08-01T16:06:00,TWR-184
9859713678,IMEI-7927657928,IMSI-4020734838,2026-07-29T21:47:00,TWR-136
9032926051,IMEI-6529088324,IMSI-0974431797,2026-07-24T15:43:00,TWR-138
9428025968,IMEI-5595534505,IMSI-3593963620,2026-07-25T13:31:00,TWR-135
9736840619,IMEI-3896393685,IMSI-6630274421,2026-08-15T21:42:00,TWR-118
9432465738,IMEI-0924989559,IMSI-1988818494,2026-08-13T04:11:00,TWR-129
9619076686,IMEI-1335653577,IMSI-8379754571,2026-08-05T09:27:00,TWR-119
9271401903,IMEI-6762506365,IMSI-5207343348,2026-08-04T07:23:00,TWR-106
9586623614,IMEI-0887771598,IMSI-3568398545,2026-08-14T03:52:00,TWR-178
9572427103,IMEI-5634470338,IMSI-3624256035,2026-07-29T11:17:00,TWR-170
9858539967,IMEI-7042897596,IMSI-6506683459,2026-07-17T23:18:00,TWR-179
9819729399,IMEI-2301615059,IMSI-4636655283,2026-07-26T00:52:00,TWR-114
9204267814,IMEI-0513626020,IMSI-6541552734,2026-07-15T01:34:00,TWR-138
9123825217,IMEI-7188595163,IMSI-9914575113,2026-07-11T00:39:00,TWR-103
9603424007,IMEI-9402555841,IMSI-7440544843,2026-07-10T14:47:00,TWR-196
9905802164,IMEI-7145647193,IMSI-1216365150,2026-08-14T03:40:00,TWR-192
9386371955,IMEI-8017438478,IMSI-8294768629,2026-08-17T08:48:00,TWR-188
9031225357,IMEI-2401507627,IMSI-0587460249,2026-07-11T07:16:00,TWR-111
9481103002,IMEI-9245884068,IMSI-4734229256,2026-07-27T06:27:00,TWR-145
9249363568,IMEI-6811582771,IMSI-8163263195,2026-08-05T17:32:00,TWR-185
9279542355,IMEI-8653995504,IMSI-5601123392,2026-07-12T06:25:00,TWR-199
9983519002,IMEI-7347125783,IMSI-6385958878,2026-07-21T02:09:00,TWR-151
9113894274,IMEI-2146302492,IMSI-0540358963,2026-07-29T07:09:00,TWR-166
9364540204,IMEI-7194965681,IMSI-8534759259,2026-08-09T15:38:00,TWR-123
9098471173,IMEI-7271949408,IMSI-1881818368,2026-08-23T21:10:00,TWR-129
9785939510,IMEI-9982973259,IMSI-4386805117,2026-07-21T23:05:00,TWR-149
9383027006,IMEI-4725949493,IMSI-6588641393,2026-08-14T02:16:00,TWR-119
9183586783,IMEI-1124328676,IMSI-4812458623,2026-08-01T18:12:00,TWR-100
9295361047,IMEI-1434102396,IMSI-8150726368,2026-07-11T00:25:00,TWR-119
9198393549,IMEI-3816300190,IMSI-6270974989,2026-08-17T04:18:00,TWR-185
9892195305,IMEI-3482362498,IMSI-1721450403,2026-08-26T15:50:00,TWR-114
9431862585,IMEI-9189450515,IMSI-3486330131,2026-07-29T00:11:00,TWR-153
9013502707,IMEI-7216113408,IMSI-9257382205,2026-08-19T18:24:00,TWR-117
9805634296,IMEI-6869960327,IMSI-4548720395,2026-07-15T09:48:00,TWR-104
9704583586,IMEI-5888293752,IMSI-2725537131,2026-08-16T16:43:00,TWR-103
9568945147,IMEI-3313579640,IMSI-8087521525,2026-08-06T19:38:00,TWR-140
9951468336,IMEI-9833539850,IMSI-4324092769,2026-07-31T11:21:00,TWR-143
9857618754,IMEI-3804104516,IMSI-6750827644,2026-08-26T08:31:00,TWR-186
9476913647,IMEI-4739402259,IMSI-5182879172,2026-07-27T21:00:00,TWR-193
9007836490,IMEI-9378517721,IMSI-2518565840,2026-08-19T18:40:00,TWR-151
9388850469,IMEI-4386804296,IMSI-9841550156,2026-07-16T14:04:00,TWR-171
9616289158,IMEI-6168573146,IMSI-5464383581,2026-07-03T21:28:00,TWR-167
9992023872,IMEI-6123307024,IMSI-3912797421,2026-08-06T03:06:00,TWR-198
9597685625,IMEI-4686630566,IMSI-6009527101,2026-08-02T05:24:00,TWR-140
9337468903,IMEI-4363232160,IMSI-4719981838,2026-08-21T07:45:00,TWR-120
9137678825,IMEI-2620552136,IMSI-7994288521,2026-07-04T20:08:00,TWR-114
9453985457,IMEI-7011184507,IMSI-0842416682,2026-08-24T20:57:00,TWR-130
9249363568,IMEI-6811582771,IMSI-8163263195,2026-08-28T08:07:00,TWR-110
9622739459,IMEI-2489524924,IMSI-8155071615,2026-07-14T09:55:00,TWR-150
9328566276,IMEI-4171456569,IMSI-4413361718,2026-07-26T05:45:00,TWR-164
9451862998,IMEI-9724228223,IMSI-1335168885,2026-07-19T14:03:00,TWR-199
9820738580,IMEI-2072111637,IMSI-2740076038,2026-07-03T00:41:00,TWR-166
9792178365,IMEI-5340830680,IMSI-1385621710,2026-07-20T02:17:00,TWR-150
9098713669,IMEI-0583990102,IMSI-7629708285,2026-08-15T03:48:00,TWR-135
9810056905,IMEI-3083767968,IMSI-2907631778,2026-07-31T08:45:00,TWR-185
9542905882,IMEI-2439012781,IMSI-6734354004,2026-07-23T15:23:00,TWR-133
9814488986,IMEI-8402450836,IMSI-9997976132,2026-08-06T22:14:00,TWR-184
9651614051,IMEI-8947014715,IMSI-1840697069,2026-07-13T01:00:00,TWR-120
9327371243,IMEI-0706366806,IMSI-9463467046,2026-08-22T23:16:00,TWR-121
9736840619,IMEI-3896393685,IMSI-6630274421,2026-07-12T16:37:00,TWR-159
9485267539,IMEI-9023724787,IMSI-3090571081,2026-07-11T08:29:00,TWR-117
9487170800,IMEI-6019750957,IMSI-0955113744,2026-08-01T12:57:00,TWR-139
9666442915,IMEI-0804775625,IMSI-2115641857,2026-08-19T07:38:00,TWR-167
9328742878,IMEI-0159171950,IMSI-9753393771,2026-08-07T11:53:00,TWR-176
9533492995,IMEI-3442653754,IMSI-7225620982,2026-07-26T17:11:00,TWR-180
9977288139,IMEI-2789519384,IMSI-6777642602,2026-07-20T14:47:00,TWR-103
9328566276,IMEI-4171456569,IMSI-4413361718,2026-08-23T17:56:00,TWR-113
9727226471,IMEI-0422532958,IMSI-5584133490,2026-07-28T17:06:00,TWR-183
9829662079,IMEI-1297462206,IMSI-1511941598,2026-07-17T02:44:00,TWR-103
9664047688,IMEI-3388845271,IMSI-7498474746,2026-07-29T16:17:00,TWR-101
9514716369,IMEI-5142856644,IMSI-6005250896,2026-08-15T10:18:00,TWR-159
9834826825,IMEI-8904044044,IMSI-0708861395,2026-07-19T15:10:00,TWR-134
9258558771,IMEI-4852639918,IMSI-4130973827,2026-07-20T00:05:00,TWR-106
9983142650,IMEI-9388404548,IMSI-4148752876,2026-07-07T22:15:00,TWR-159
9432473370,IMEI-4360642625,IMSI-9597368029,2026-08-03T05:11:00,TWR-169
9891712996,IMEI-2417841663,IMSI-9782591182,2026-07-24T14:55:00,TWR-127
9925714244,IMEI-8425782495,IMSI-6750866870,2026-07-28T20:27:00,TWR-101
9623121500,IMEI-0108792131,IMSI-6877336484,2026-08-03T00:31:00,TWR-121
9451862998,IMEI-9724228223,IMSI-1335168885,2026-08-05T19:51:00,TWR-181
9481010893,IMEI-2446511237,IMSI-7094747437,2026-08-11T13:47:00,TWR-107
9339899280,IMEI-3287756597,IMSI-4213052281,2026-08-20T18:50:00,TWR-190
9539773000,IMEI-5872840441,IMSI-8768199416,2026-08-27T18:41:00,TWR-155
9664047688,IMEI-3388845271,IMSI-7498474746,2026-08-25T06:22:00,TWR-100
9691975020,IMEI-0423872955,IMSI-5976317406,2026-08-19T13:59:00,TWR-126
9323048675,IMEI-0866984245,IMSI-7340621185,2026-07-26T01:58:00,TWR-124
9349613120,IMEI-7120450068,IMSI-1755976326,2026-08-26T03:23:00,TWR-189
9274004854,IMEI-9737389873,IMSI-7649661283,2026-08-21T04:56:00,TWR-174
9065105025,IMEI-8111943039,IMSI-7328722369,2026-07-18T02:54:00,TWR-179
9453985457,IMEI-7011184507,IMSI-0842416682,2026-08-16T08:45:00,TWR-152
9395008160,IMEI-5776559744,IMSI-6993638729,2026-07-27T22:28:00,TWR-184
9127592756,IMEI-6579567866,IMSI-0570393439,2026-08-25T13:00:00,TWR-101
9108870955,IMEI-9681629163,IMSI-6874905123,2026-07-07T01:37:00,TWR-190
9714201071,IMEI-1215109801,IMSI-4981486433,2026-08-18T02:22:00,TWR-153
9343853185,IMEI-4745057705,IMSI-1437353221,2026-08-28T14:22:00,TWR-126
9569076123,IMEI-5183268976,IMSI-8066333014,2026-08-19T06:01:00,TWR-133
9462451088,IMEI-3829229821,IMSI-2058340063,2026-08-24T14:46:00,TWR-157
9188404618,IMEI-6930921708,IMSI-1139020279,2026-07-13T09:54:00,TWR-115
9810056905,IMEI-3083767968,IMSI-2907631778,2026-07-25T07:38:00,TWR-163
9884520326,IMEI-6766495534,IMSI-2318830436,2026-08-26T15:23:00,TWR-164
9002468794,IMEI-0645111405,IMSI-6543141086,2026-07-30T20:58:00,TWR-192
9123825217,IMEI-7188595163,IMSI-9914575113,2026-07-08T14:44:00,TWR-122
9114968431,IMEI-8769080055,IMSI-7754791819,2026-07-23T02:25:00,TWR-132
9459563596,IMEI-9620858071,IMSI-0454775407,2026-07-30T04:14:00,TWR-163
9032926051,IMEI-6529088324,IMSI-0974431797,2026-07-23T02:20:00,TWR-180
9573060504,IMEI-9845805713,IMSI-1269292427,2026-08-18T17:58:00,TWR-184
9089204157,IMEI-1891015126,IMSI-6860080383,2026-07-21T17:47:00,TWR-125
9428025968,IMEI-5595534505,IMSI-3593963620,2026-07-23T18:31:00,TWR-154
9127329558,IMEI-1654779888,IMSI-2383936311,2026-07-31T01:14:00,TWR-146
9339899280,IMEI-3287756597,IMSI-4213052281,2026-08-04T15:20:00,TWR-101
9517600235,IMEI-2912800533,IMSI-1250430801,2026-07-15T15:25:00,TWR-163
9328570169,IMEI-0925323625,IMSI-5711517305,2026-08-09T19:28:00,TWR-198
9384008626,IMEI-5319941821,IMSI-0420545753,2026-07-14T12:31:00,TWR-119
9983519002,IMEI-7347125783,IMSI-6385958878,2026-07-07T20:12:00,TWR-199
9576957454,IMEI-0491209123,IMSI-1300712241,2026-07-14T21:57:00,TWR-176
9137678825,IMEI-2620552136,IMSI-7994288521,2026-07-19T10:56:00,TWR-120
9933390585,IMEI-8541751229,IMSI-9861048331,2026-07-10T00:44:00,TWR-170
9614873003,IMEI-9543337149,IMSI-0980310371,2026-08-06T08:26:00,TWR-185
9249363568,IMEI-6811582771,IMSI-8163263195,2026-07-17T10:50:00,TWR-151
9691846146,IMEI-4534335948,IMSI-1752565082,2026-08-07T03:36:00,TWR-186
9891712996,IMEI-2417841663,IMSI-9782591182,2026-07-28T23:26:00,TWR-110
9683847079,IMEI-0600083514,IMSI-3429687054,2026-08-02T07:41:00,TWR-150
9564099477,IMEI-4600243004,IMSI-2936944846,2026-07-31T15:50:00,TWR-138
9884354408,IMEI-7604202714,IMSI-6855329343,2026-08-28T17:07:00,TWR-150
9460888817,IMEI-5330290345,IMSI-1245471517,2026-08-15T16:11:00,TWR-173
9586623614,IMEI-0887771598,IMSI-3568398545,2026-07-18T17:26:00,TWR-176
9404914720,IMEI-4090015656,IMSI-1193307735,2026-08-06T04:43:00,TWR-175
9320016462,IMEI-8797199572,IMSI-9747405916,2026-07-02T11:04:00,TWR-199
9597122314,IMEI-8709746261,IMSI-0634704633,2026-07-05T10:46:00,TWR-125
9384008626,IMEI-5319941821,IMSI-0420545753,2026-07-22T00:22:00,TWR-185
9258558771,IMEI-4852639918,IMSI-4130973827,2026-07-03T17:11:00,TWR-151
9602015781,IMEI-0884446931,IMSI-7201987789,2026-07-11T22:03:00,TWR-199
9691846146,IMEI-4534335948,IMSI-1752565082,2026-08-04T13:42:00,TWR-187
9315946182,IMEI-6030513471,IMSI-7062121670,2026-08-15T00:48:00,TWR-146
9992023872,IMEI-6123307024,IMSI-3912797421,2026-08-02T03:53:00,TWR-189
9673417670,IMEI-3599122529,IMSI-4431934080,2026-07-31T16:59:00,TWR-100
9955906003,IMEI-1668929709,IMSI-5340833279,2026-07-05T17:43:00,TWR-149
9736840619,IMEI-3896393685,IMSI-6630274421,2026-07-06T19:02:00,TWR-123
9955906003,IMEI-1668929709,IMSI-5340833279,2026-07-21T10:15:00,TWR-124
9052248897,IMEI-9323304340,IMSI-9102154726,2026-07-07T05:03:00,TWR-191
9470138106,IMEI-7288837831,IMSI-4527084198,2026-07-26T14:20:00,TWR-131
9566917456,IMEI-2146515992,IMSI-4568631912,2026-07-23T04:44:00,TWR-175
9028267486,IMEI-0990287722,IMSI-1904848888,2026-07-19T01:25:00,TWR-198
9476572146,IMEI-8991515020,IMSI-7841629692,2026-07-05T08:38:00,TWR-148
9295361047,IMEI-1434102396,IMSI-8150726368,2026-07-02T17:39:00,TWR-195
9119797995,IMEI-5706195678,IMSI-2254105709,2026-08-10T14:28:00,TWR-131
9308845429,IMEI-7694229206,IMSI-6769302918,2026-08-28T11:18:00,TWR-112
9814631059,IMEI-4248529289,IMSI-4803891302,2026-07-01T17:41:00,TWR-156
9279052515,IMEI-2148512002,IMSI-7153600683,2026-08-05T23:33:00,TWR-195
9182077024,IMEI-1066626490,IMSI-1408953371,2026-07-22T01:23:00,TWR-105
9662883030,IMEI-9793759340,IMSI-0978942284,2026-08-28T16:14:00,TWR-189
9404914720,IMEI-4090015656,IMSI-1193307735,2026-07-08T13:28:00,TWR-154
9396454436,IMEI-9562527096,IMSI-8818089029,2026-08-26T04:14:00,TWR-185
9983671609,IMEI-9158653821,IMSI-6422000383,2026-08-18T02:44:00,TWR-141
9327371243,IMEI-0706366806,IMSI-9463467046,2026-08-23T16:16:00,TWR-137
9481010893,IMEI-2446511237,IMSI-7094747437,2026-08-03T20:08:00,TWR-132
9676650588,IMEI-2535874395,IMSI-7029071889,2026-07-08T22:35:00,TWR-116
9148804543,IMEI-3346908625,IMSI-8564869470,2026-07-31T10:37:00,TWR-109
9253232817,IMEI-7487857624,IMSI-6021549849,2026-07-07T00:02:00,TWR-155
9793735024,IMEI-1156568196,IMSI-6997607466,2026-07-07T03:41:00,TWR-175
9482868447,IMEI-9645744869,IMSI-4659880035,2026-07-14T01:23:00,TWR-166
9543282721,IMEI-2316776096,IMSI-0198078830,2026-08-05T09:13:00,TWR-189
9841230544,IMEI-3688762066,IMSI-0985232117,2026-07-28T20:08:00,TWR-115
9961618335,IMEI-5752734493,IMSI-8298823460,2026-08-25T07:14:00,TWR-138
9757105317,IMEI-9808886408,IMSI-4613420403,2026-07-19T01:49:00,TWR-137
9691846146,IMEI-4534335948,IMSI-1752565082,2026-08-13T16:09:00,TWR-114
9993223299,IMEI-5377169903,IMSI-7137375657,2026-07-03T23:21:00,TWR-164
9986505771,IMEI-8019888819,IMSI-9753679669,2026-08-06T04:48:00,TWR-120
9977288139,IMEI-2789519384,IMSI-6777642602,2026-07-25T23:34:00,TWR-138
9014685172,IMEI-5531176811,IMSI-1537511506,2026-08-16T16:34:00,TWR-127
9559321940,IMEI-7522970723,IMSI-5449490568,2026-08-02T15:34:00,TWR-134
9199512086,IMEI-5121587690,IMSI-5876472024,2026-07-26T14:14:00,TWR-105
9339899280,IMEI-3287756597,IMSI-4213052281,2026-07-23T00:04:00,TWR-186
9271401903,IMEI-6762506365,IMSI-5207343348,2026-08-04T10:15:00,TWR-125
9406454159,IMEI-5200339415,IMSI-3882619019,2026-07-15T11:51:00,TWR-120
9935410186,IMEI-0217850370,IMSI-4402377551,2026-08-23T02:09:00,TWR-181
9248477233,IMEI-6563078851,IMSI-9115160463,2026-08-17T04:27:00,TWR-106
9967287288,IMEI-5531865775,IMSI-1917546621,2026-07-17T08:11:00,TWR-193
9193850480,IMEI-4056396030,IMSI-7869040491,2026-07-23T16:47:00,TWR-171
9814488986,IMEI-8402450836,IMSI-9997976132,2026-07-19T12:44:00,TWR-161
9655734481,IMEI-8354977365,IMSI-9857964228,2026-08-15T02:53:00,TWR-147
9394154958,IMEI-2375652077,IMSI-1613137018,2026-08-14T08:06:00,TWR-129
9681618901,IMEI-2181045410,IMSI-0926719862,2026-08-08T08:22:00,TWR-194
9892195305,IMEI-3482362498,IMSI-1721450403,2026-07-26T22:13:00,TWR-198
9235973021,IMEI-2583943185,IMSI-8616009985,2026-07-11T22:40:00,TWR-179
9720831826,IMEI-3676577295,IMSI-6888150973,2026-08-28T00:20:00,TWR-124
9349060795,IMEI-4832570734,IMSI-5208503516,2026-08-08T17:23:00,TWR-195
9084209783,IMEI-7684964261,IMSI-7877783732,2026-07-24T18:49:00,TWR-163
9872545071,IMEI-3791005065,IMSI-5582109795,2026-07-23T03:50:00,TWR-195
9526824044,IMEI-1327895693,IMSI-4016492938,2026-07-27T03:16:00,TWR-158
9472817397,IMEI-3943536741,IMSI-5980622656,2026-07-05T15:37:00,TWR-119
9213278016,IMEI-4465904654,IMSI-5277064654,2026-07-26T04:18:00,TWR-102
9251924510,IMEI-7177124242,IMSI-2693810245,2026-07-14T17:37:00,TWR-181
9213633365,IMEI-6550090413,IMSI-3490436468,2026-07-03T18:18:00,TWR-123
9427417325,IMEI-5938717264,IMSI-1756444119,2026-07-21T02:42:00,TWR-187
9657812846,IMEI-9765732617,IMSI-8249332885,2026-07-25T09:53:00,TWR-113
9876010337,IMEI-0268803862,IMSI-7368018006,2026-07-30T05:14:00,TWR-118
9375742874,IMEI-3310813747,IMSI-0244709152,2026-08-21T07:04:00,TWR-113
9884354408,IMEI-7604202714,IMSI-6855329343,2026-07-17T15:49:00,TWR-177
9163673270,IMEI-3007180897,IMSI-4404020975,2026-08-18T07:20:00,TWR-106
9623871285,IMEI-9142445182,IMSI-9509197389,2026-07-06T07:20:00,TWR-146
9707711861,IMEI-5444624745,IMSI-4241977022,2026-08-26T01:27:00,TWR-117
9402438050,IMEI-2411119216,IMSI-4050734844,2026-08-19T21:20:00,TWR-106
9308845429,IMEI-7694229206,IMSI-6769302918,2026-07-19T05:32:00,TWR-181
9001971594,IMEI-0493528240,IMSI-8232834601,2026-08-08T08:19:00,TWR-193
9623121500,IMEI-0108792131,IMSI-6877336484,2026-08-30T02:20:00,TWR-124
9692552797,IMEI-1764458848,IMSI-3966457784,2026-08-11T06:50:00,TWR-179
9992206411,IMEI-9575813014,IMSI-2848717749,2026-07-30T13:13:00,TWR-108
9615796546,IMEI-6950112498,IMSI-4491718898,2026-08-25T11:27:00,TWR-174
9015589230,IMEI-4892447397,IMSI-2920650602,2026-08-18T10:00:00,TWR-184
9707711861,IMEI-5444624745,IMSI-4241977022,2026-07-23T01:08:00,TWR-169
9764126252,IMEI-0304481099,IMSI-2491992121,2026-07-16T20:59:00,TWR-143
9681618901,IMEI-2181045410,IMSI-0926719862,2026-07-06T04:56:00,TWR-119
9527246581,IMEI-0569622581,IMSI-1016823223,2026-07-12T13:08:00,TWR-167
9472817397,IMEI-3943536741,IMSI-5980622656,2026-07-15T22:05:00,TWR-192
9482868447,IMEI-9645744869,IMSI-4659880035,2026-07-21T17:31:00,TWR-123
9655734481,IMEI-8354977365,IMSI-9857964228,2026-08-11T23:45:00,TWR-181
9406125313,IMEI-3748359350,IMSI-1107966250,2026-08-21T20:32:00,TWR-195
9352364431,IMEI-3618044238,IMSI-2314274818,2026-08-23T22:18:00,TWR-191
9704583586,IMEI-5888293752,IMSI-2725537131,2026-07-30T00:21:00,TWR-171
9681618901,IMEI-2181045410,IMSI-0926719862,2026-08-24T08:05:00,TWR-122
9868498624,IMEI-7637483850,IMSI-9494004591,2026-07-06T07:17:00,TWR-138
9954882339,IMEI-9986404688,IMSI-6508308241,2026-07-20T05:26:00,TWR-146
9960574125,IMEI-3834356980,IMSI-0974141228,2026-08-09T12:59:00,TWR-133
9279542355,IMEI-8653995504,IMSI-5601123392,2026-07-08T08:04:00,TWR-169
9213297993,IMEI-5483442574,IMSI-1946987605,2026-08-11T13:49:00,TWR-153
9084209783,IMEI-7684964261,IMSI-7877783732,2026-07-19T01:49:00,TWR-150
9551393227,IMEI-5780546754,IMSI-2445620930,2026-07-12T12:02:00,TWR-160
9837704899,IMEI-4192096614,IMSI-3926697381,2026-07-24T10:55:00,TWR-106
9222717235,IMEI-7219658148,IMSI-5782307767,2026-07-07T04:25:00,TWR-125
9343853185,IMEI-4745057705,IMSI-1437353221,2026-07-13T01:56:00,TWR-108
9163673270,IMEI-3007180897,IMSI-4404020975,2026-08-01T11:09:00,TWR-176
9024452049,IMEI-0117104429,IMSI-7473374490,2026-07-19T15:15:00,TWR-144
9432789553,IMEI-7581615382,IMSI-6059787584,2026-07-16T18:22:00,TWR-119
9035922148,IMEI-2224625802,IMSI-9359009204,2026-07-29T14:38:00,TWR-135
9835358094,IMEI-4314635019,IMSI-0245519763,2026-08-27T19:29:00,TWR-119
9662883030,IMEI-9793759340,IMSI-0978942284,2026-07-10T21:57:00,TWR-167
9658966573,IMEI-5717676475,IMSI-7649468920,2026-08-02T16:55:00,TWR-100
9032926051,IMEI-6529088324,IMSI-0974431797,2026-08-28T17:05:00,TWR-108
9620805495,IMEI-9798503611,IMSI-7553029147,2026-07-30T13:43:00,TWR-197
9472817397,IMEI-3943536741,IMSI-5980622656,2026-08-30T07:43:00,TWR-132
9784533346,IMEI-3707681783,IMSI-5399223496,2026-08-13T11:51:00,TWR-154
9968318989,IMEI-2473063861,IMSI-6996267363,2026-08-10T10:04:00,TWR-111
9656939039,IMEI-1635032031,IMSI-7154819630,2026-07-04T09:02:00,TWR-110
9113894274,IMEI-2146302492,IMSI-0540358963,2026-08-14T23:29:00,TWR-172
9353907400,IMEI-6539442892,IMSI-8146537124,2026-07-02T05:43:00,TWR-137
9271253582,IMEI-9510152690,IMSI-1089208945,2026-07-14T15:06:00,TWR-134
9834003292,IMEI-0343459429,IMSI-7047464601,2026-07-21T03:16:00,TWR-172
9661642277,IMEI-5076705064,IMSI-3132738024,2026-08-23T16:17:00,TWR-184
9951468336,IMEI-9833539850,IMSI-4324092769,2026-07-06T05:02:00,TWR-177
9626296040,IMEI-8392209518,IMSI-3728872159,2026-07-02T18:37:00,TWR-129
9868498624,IMEI-7637483850,IMSI-9494004591,2026-07-28T08:37:00,TWR-152
9784541701,IMEI-4794903435,IMSI-6935154833,2026-08-06T00:43:00,TWR-168
9222717235,IMEI-7219658148,IMSI-5782307767,2026-07-15T11:20:00,TWR-153
9858539967,IMEI-7042897596,IMSI-6506683459,2026-08-09T20:38:00,TWR-159
9705629519,IMEI-5783109870,IMSI-4275222475,2026-07-07T14:55:00,TWR-109
9808579845,IMEI-8087040989,IMSI-5392371679,2026-07-29T18:19:00,TWR-166
9615796546,IMEI-6950112498,IMSI-4491718898,2026-07-05T12:13:00,TWR-189
9078522433,IMEI-7634964095,IMSI-5330377572,2026-08-27T02:04:00,TWR-124
9169655864,IMEI-1253979739,IMSI-7565164348,2026-07-25T06:52:00,TWR-195
9257114068,IMEI-4399357731,IMSI-1672099153,2026-08-02T10:13:00,TWR-172
9781338414,IMEI-2700824663,IMSI-5397043081,2026-07-28T22:19:00,TWR-134
9290816302,IMEI-2542781927,IMSI-4339504550,2026-08-15T22:03:00,TWR-130
9897114683,IMEI-8939275552,IMSI-7241239884,2026-07-04T17:31:00,TWR-125
9525089424,IMEI-6171533701,IMSI-0320153741,2026-07-08T23:34:00,TWR-196
9974168056,IMEI-5341386308,IMSI-8950482854,2026-07-17T02:56:00,TWR-196
9067973962,IMEI-3210762736,IMSI-8552134527,2026-07-21T08:02:00,TWR-103
9963616536,IMEI-0981470934,IMSI-9638556417,2026-07-22T05:59:00,TWR-168
9293480844,IMEI-8568759131,IMSI-1147789695,2026-08-26T00:08:00,TWR-119
9070145149,IMEI-8528550318,IMSI-1707109883,2026-08-02T18:22:00,TWR-125
9584242489,IMEI-3711761377,IMSI-6896549459,2026-08-26T05:23:00,TWR-113
9469763439,IMEI-0852973859,IMSI-7754398944,2026-07-05T00:16:00,TWR-180
9089204157,IMEI-1891015126,IMSI-6860080383,2026-07-27T07:56:00,TWR-179
9406125313,IMEI-3748359350,IMSI-1107966250,2026-07-08T02:45:00,TWR-162
9472817397,IMEI-3943536741,IMSI-5980622656,2026-07-09T20:41:00,TWR-166
9327888369,IMEI-7698981986,IMSI-6354953088,2026-07-11T20:17:00,TWR-194
9468748835,IMEI-5361336908,IMSI-4651458287,2026-07-10T11:27:00,TWR-170
9525089424,IMEI-6171533701,IMSI-0320153741,2026-07-20T10:25:00,TWR-142
9485847011,IMEI-3616414782,IMSI-7156462613,2026-08-01T08:10:00,TWR-107
9863626383,IMEI-3156686324,IMSI-3105190338,2026-07-03T09:54:00,TWR-197
9188180702,IMEI-9453874896,IMSI-7885652348,2026-08-27T02:02:00,TWR-196
9954882339,IMEI-9986404688,IMSI-6508308241,2026-07-14T15:57:00,TWR-191
9623871285,IMEI-9142445182,IMSI-9509197389,2026-08-02T11:38:00,TWR-156
9193547286,IMEI-2535910972,IMSI-2576563321,2026-08-23T04:18:00,TWR-149
9204267814,IMEI-0513626020,IMSI-6541552734,2026-08-27T10:56:00,TWR-101
9904220310,IMEI-2722872527,IMSI-2398195726,2026-07-14T05:58:00,TWR-151
9714322405,IMEI-2563370156,IMSI-2549786229,2026-07-21T18:20:00,TWR-169
9253232817,IMEI-7487857624,IMSI-6021549849,2026-07-10T19:48:00,TWR-127
9834826825,IMEI-8904044044,IMSI-0708861395,2026-07-13T06:34:00,TWR-160
9354125779,IMEI-3515778647,IMSI-1002319725,2026-08-04T16:16:00,TWR-134
9188180702,IMEI-9453874896,IMSI-7885652348,2026-07-23T01:02:00,TWR-135
9783601253,IMEI-5379129229,IMSI-9247577649,2026-08-28T10:12:00,TWR-140
9792178365,IMEI-5340830680,IMSI-1385621710,2026-07-20T21:47:00,TWR-136
9558401725,IMEI-9018823279,IMSI-7670102992,2026-08-18T17:23:00,TWR-106
9476572146,IMEI-8991515020,IMSI-7841629692,2026-08-08T10:13:00,TWR-136
9291560480,IMEI-6197984381,IMSI-7712208365,2026-08-01T19:21:00,TWR-132
9350335680,IMEI-5155214360,IMSI-3276562475,2026-08-29T02:53:00,TWR-129
9953419276,IMEI-5346925695,IMSI-3961747123,2026-08-08T20:01:00,TWR-105
